Rowid,Timestamp,Anonymized_Vehicle_Number,Vehicle_Type
5770,2021-08-16 02:39:30,9519595,van
5771,2021-08-20 00:48:52,8922611,truck
5772,2021-08-05 19:06:21,4143221,van
5773,2021-08-12 05:51:58,2198198,van
5774,2021-08-17 10:50:06,9033545,van
5775,2021-08-22 04:29:08,5345165,van
5776,2021-08-02 09:20:37,4171817,van
5777,2021-08-19 13:06:28,1983709,car
5778,2021-08-17 16:28:34,8847288,car
5779,2021-08-22 07:53:53,7779534,van
5780,2021-08-16 16:39:55,5542637,van
5781,2021-08-04 15:09:12,7143440,van
5782,2021-08-06 19:08:22,1885041,van
5783,2021-08-21 22:12:42,132233,truck
5784,2021-08-19 09:48:44,8953200,car
5785,2021-08-04 14:29:46,9531585,car
5786,2021-08-09 05:42:32,2429442,car
5787,2021-08-11 14:30:55,3512234,car
5788,2021-08-03 01:59:53,6753468,car
5789,2021-08-05 07:35:43,3022962,car
5790,2021-08-13 07:36:50,8740173,car
5791,2021-08-18 01:51:45,6361318,truck
5792,2021-08-14 06:59:15,2583089,car
5793,2021-08-05 18:20:19,5248241,car
5794,2021-08-03 16:20:19,1586810,car
5795,2021-08-17 11:30:47,6021276,car
5796,2021-08-20 15:02:01,2042932,car
5797,2021-08-17 22:31:43,1833489,truck
5798,2021-08-03 15:29:38,7314052,car
5799,2021-08-20 20:30:34,470908,van
5800,2021-08-16 05:12:00,391477,car
5801,2021-07-31 16:37:07,2240227,car
5802,2021-08-12 01:21:45,9566329,car
5803,2021-08-18 11:10:26,8218745,car
5804,2021-08-17 14:57:56,7307021,truck
5805,2021-08-15 13:43:38,2251865,truck
5806,2021-08-05 06:57:50,8874240,car
5807,2021-08-03 15:24:40,6272157,car
5808,2021-08-12 22:04:37,5501083,truck
5809,2021-08-09 18:05:46,4803475,car
5810,2021-08-06 02:51:02,330797,truck
5811,2021-08-07 02:18:55,5319869,car
5812,2021-08-09 11:23:06,8580866,van
5813,2021-08-16 19:02:57,4781400,truck
5814,2021-08-17 18:38:39,2888284,van
5815,2021-08-01 07:44:41,2857529,car
5816,2021-07-30 10:11:09,5203172,car
5817,2021-08-10 09:20:38,5652940,car
5818,2021-08-03 07:16:17,124045,truck
5819,2021-08-03 18:51:18,8335570,car
5820,2021-08-08 13:33:55,6477596,truck
5821,2021-08-03 00:55:54,8004123,car
5822,2021-08-04 06:01:38,7955580,van
5823,2021-08-15 01:26:10,8569253,van
5824,2021-08-20 13:31:41,577541,car
5825,2021-08-04 13:13:14,660171,van
5826,2021-07-30 20:22:47,7483733,car
5827,2021-08-09 18:59:45,4256733,car
5828,2021-08-11 01:21:40,3162563,car
5829,2021-08-21 10:59:26,9438596,car
5830,2021-08-06 00:54:57,461962,car
5831,2021-07-30 04:29:12,9103923,car
5832,2021-08-14 17:52:15,3203679,truck
5833,2021-08-11 22:55:21,5235885,car
5834,2021-08-15 10:08:20,5097958,car
5835,2021-08-07 03:27:50,7316755,car
5836,2021-08-13 04:10:36,4419013,car
5837,2021-08-10 19:04:36,2120752,car
5838,2021-08-19 20:14:35,4759684,car
5839,2021-07-29 13:17:08,6304600,car
5840,2021-08-13 18:12:04,7093479,car
5841,2021-07-29 12:47:27,4939611,truck
5842,2021-08-05 05:29:56,7563617,car
5843,2021-08-01 06:24:20,9269769,car
5844,2021-08-17 00:16:12,8016304,van
5845,2021-08-12 07:02:58,7032727,car
5846,2021-08-11 11:46:52,7312965,car
5847,2021-08-02 16:22:27,6205577,van
5848,2021-08-22 15:30:49,2193044,car
5849,2021-08-15 15:05:54,9942125,car
5850,2021-07-31 07:01:25,682481,car
5851,2021-08-16 03:28:10,1009820,car
5852,2021-08-19 02:11:22,2891101,car
5853,2021-08-10 01:01:19,6182711,car
5854,2021-08-21 07:28:29,8825276,car
5855,2021-08-10 08:11:18,8740684,car
5856,2021-08-01 00:17:32,8247059,car
5857,2021-08-13 13:51:25,2524523,car
5858,2021-08-11 14:34:20,2947533,car
5859,2021-08-13 06:44:25,9730075,truck
5860,2021-08-12 12:04:22,3941549,car
5861,2021-08-03 10:00:25,9178225,car
5862,2021-08-15 19:36:36,685266,car
5863,2021-08-22 07:51:44,4405798,van
5864,2021-08-20 13:12:14,3267525,car
5865,2021-08-18 06:06:15,6783722,car
5866,2021-07-30 01:19:44,3966360,truck
5867,2021-08-22 17:26:49,4376919,car
5868,2021-08-16 10:45:12,7585536,truck
5869,2021-08-05 16:28:46,1702675,car
5870,2021-08-08 17:55:19,3334896,car
5871,2021-08-15 13:55:58,2118082,truck
5872,2021-08-06 17:51:39,6332848,truck
5873,2021-08-02 09:47:36,8480642,truck
5874,2021-08-04 00:07:16,622837,car
5875,2021-08-10 17:30:16,1871104,truck
5876,2021-08-03 07:41:04,245404,truck
5877,2021-08-16 06:23:05,9209550,van
5878,2021-08-01 03:26:49,2733497,truck
5879,2021-08-19 08:13:18,791991,car
5880,2021-07-29 23:45:01,5593794,truck
5881,2021-07-30 20:34:02,609994,truck
5882,2021-08-16 10:54:12,4155880,car
5883,2021-08-15 04:22:02,5020403,van
5884,2021-07-30 08:41:10,6682026,car
5885,2021-08-20 06:33:36,2157469,van
5886,2021-08-21 06:06:12,7300982,car
5887,2021-08-18 15:49:47,8029176,car
5888,2021-08-17 22:23:48,6049726,car
5889,2021-08-04 10:52:01,7315120,car
5890,2021-08-18 23:10:15,785701,car
5891,2021-08-08 12:28:24,5219238,van
5892,2021-08-15 02:36:59,327171,truck
5893,2021-08-14 22:34:36,4145196,car
5894,2021-08-05 04:15:38,1582984,truck
5895,2021-08-16 04:56:08,7757973,car
5896,2021-08-10 08:34:39,8882351,car
5897,2021-08-12 08:08:54,4960138,car
5898,2021-08-18 08:32:15,4008834,car
5899,2021-08-04 06:17:28,8720320,car
5900,2021-08-09 09:08:51,622149,car
5901,2021-08-16 10:42:45,1678052,car
5902,2021-08-05 19:08:00,3271576,van
5903,2021-07-31 14:07:56,8341934,car
5904,2021-08-21 11:52:05,4409380,truck
5905,2021-08-04 05:56:54,7681166,car
5906,2021-07-31 12:07:28,84689,car
5907,2021-08-16 11:26:59,4693087,truck
5908,2021-08-01 10:19:02,1687485,truck
5909,2021-08-06 05:03:05,8032454,truck
5910,2021-08-02 01:38:17,7994643,truck
5911,2021-08-21 16:45:12,8455595,truck
5912,2021-08-10 20:15:05,6572335,truck
5913,2021-08-11 14:34:17,3571399,truck
5914,2021-08-01 21:39:05,5796031,car
5915,2021-08-03 09:08:37,2269174,van
5916,2021-08-13 06:10:41,5858922,car
5917,2021-08-17 04:07:37,5621421,car
5918,2021-08-20 18:35:48,2137592,car
5919,2021-08-11 14:33:34,1090734,car
5920,2021-07-31 05:23:30,5150630,truck
5921,2021-08-04 09:55:39,3781296,truck
5922,2021-08-11 17:56:20,4597516,car
5923,2021-08-17 08:54:35,2101536,car
5924,2021-08-03 09:37:39,3786840,car
5925,2021-08-17 12:12:03,1077720,car
5926,2021-08-12 10:35:01,6742213,car
5927,2021-08-10 16:39:28,2565855,truck
5928,2021-08-10 04:21:11,4620541,car
5929,2021-08-11 03:16:18,6494935,car
5930,2021-08-07 18:39:02,8628067,truck
5931,2021-08-13 02:28:43,2302123,truck
5932,2021-08-05 05:27:24,8078617,truck
5933,2021-08-22 14:29:48,477533,car
5934,2021-08-06 16:07:13,6477493,van
5935,2021-08-16 10:14:43,7360399,car
5936,2021-08-20 02:58:46,86880,car
5937,2021-08-06 14:49:10,2529667,van
5938,2021-08-20 09:39:14,514741,car
5939,2021-08-01 14:57:07,1620807,car
5940,2021-07-29 23:10:46,4709305,van
5941,2021-08-21 22:37:27,2533587,truck
5942,2021-08-10 07:31:20,4874164,car
5943,2021-08-10 15:08:08,4491041,van
5944,2021-08-02 06:01:13,751441,car
5945,2021-07-30 08:51:59,3293647,truck
5946,2021-08-18 13:06:43,921492,car
5947,2021-08-11 17:11:00,838687,truck
5948,2021-08-07 00:33:10,1765185,car
5949,2021-08-06 15:30:33,5216740,car
5950,2021-08-12 08:21:40,3839435,car
5951,2021-08-06 13:51:25,4163183,car
5952,2021-07-30 17:59:44,1543578,truck
5953,2021-08-05 01:38:08,5051759,car
5954,2021-08-11 20:16:49,3190249,car
5955,2021-08-09 02:46:24,3994398,car
5956,2021-08-17 13:27:53,5393760,car
5957,2021-08-03 05:17:10,2128695,car
5958,2021-07-31 12:45:29,4857692,truck
5959,2021-08-20 18:10:04,9485989,car
5960,2021-08-11 16:19:39,6604819,van
5961,2021-07-31 21:57:04,4514683,truck
5962,2021-08-18 19:47:43,2913339,truck
5963,2021-08-18 02:06:14,8212212,truck
5964,2021-08-06 21:44:58,6019007,van
5965,2021-08-14 14:32:58,3123728,car
5966,2021-08-01 10:50:24,5006481,truck
5967,2021-08-18 00:02:51,6805646,car
5968,2021-08-15 06:32:56,9878829,car
5969,2021-08-02 05:06:36,2988099,car
5970,2021-08-07 16:42:04,6308632,van
5971,2021-08-05 04:18:21,5210646,car
5972,2021-08-18 23:38:47,5940387,car
5973,2021-08-07 15:54:05,2979070,car
5974,2021-08-14 16:13:05,9300422,car
5975,2021-08-05 01:38:19,7425116,car
5976,2021-08-14 11:17:25,4497978,car
5977,2021-08-20 11:37:13,6592729,car
5978,2021-08-11 02:05:22,316816,van
5979,2021-08-02 02:27:24,1545973,car
5980,2021-08-09 17:31:45,5215856,van
5981,2021-08-09 17:45:27,3310074,car
5982,2021-08-15 23:43:20,4528694,car
5983,2021-08-22 18:03:45,2487000,car
5984,2021-07-31 03:47:06,6915357,car
5985,2021-08-02 07:10:45,2904412,car
5986,2021-08-19 23:02:30,7107187,car
5987,2021-08-14 03:58:03,3684906,car
5988,2021-08-19 13:36:17,8722043,car
5989,2021-07-30 18:44:05,6263885,car
5990,2021-08-10 00:44:30,9246705,car
5991,2021-08-14 05:33:16,6389742,truck
5992,2021-08-14 12:51:58,8984820,truck
5993,2021-07-31 02:50:31,3973158,car
5994,2021-08-05 13:42:48,1926502,car
5995,2021-08-05 04:02:35,359330,car
5996,2021-07-29 18:30:00,751524,van
5997,2021-08-13 01:58:14,9756984,car
5998,2021-08-17 02:13:33,4225678,truck
5999,2021-08-10 01:22:15,7440601,car
6000,2021-08-17 01:42:50,4654218,car
6001,2021-08-05 05:59:28,5780010,car
6002,2021-08-16 12:34:26,3462151,car
6003,2021-08-06 15:10:50,6939650,truck
6004,2021-08-06 20:39:17,8368608,car
6005,2021-08-08 21:34:00,4211520,car
6006,2021-08-16 07:31:55,3292179,car
6007,2021-08-22 04:44:21,7122258,truck
6008,2021-08-10 08:48:06,5366950,car
6009,2021-08-08 03:55:15,6974142,van
6010,2021-08-14 04:50:09,2050329,car
6011,2021-08-09 15:38:37,7541460,car
6012,2021-08-12 07:05:46,432452,van
6013,2021-08-20 04:59:34,9243130,car
6014,2021-08-17 09:36:57,822914,car
6015,2021-08-22 04:44:13,9613657,van
6016,2021-08-07 10:06:42,6824462,car
6017,2021-07-30 17:41:26,7632875,truck
6018,2021-08-15 22:33:37,5404429,van
6019,2021-08-15 14:38:33,2015043,van
6020,2021-07-31 04:21:58,6565048,car
6021,2021-08-14 21:08:30,4003339,car
6022,2021-08-03 19:51:38,5495796,car
6023,2021-08-16 06:33:41,9056213,car
6024,2021-08-17 16:42:26,3853157,car
6025,2021-07-31 01:56:16,816572,truck
6026,2021-08-20 03:45:26,1543003,car
6027,2021-08-18 15:33:09,8500820,car
6028,2021-08-17 22:09:45,4369460,truck
6029,2021-08-05 10:39:34,1296429,car
6030,2021-08-02 01:07:25,6776338,car
6031,2021-08-04 08:16:55,889851,van
6032,2021-08-22 18:42:11,3783615,van
6033,2021-08-03 05:59:19,6924838,car
6034,2021-08-19 18:18:02,4219171,truck
6035,2021-08-21 11:01:36,217253,car
6036,2021-08-03 17:26:24,8386199,car
6037,2021-08-16 20:00:57,2608171,truck
6038,2021-08-14 11:36:34,9844286,car
6039,2021-08-08 22:42:55,1257187,car
6040,2021-08-17 11:02:07,2252044,car
6041,2021-08-18 12:59:25,5486972,car
6042,2021-08-11 15:07:18,3993327,car
6043,2021-08-02 03:45:00,3595645,car
6044,2021-08-01 22:11:57,3131291,car
6045,2021-08-17 18:05:10,7421119,van
6046,2021-08-07 17:15:10,5923851,car
6047,2021-08-09 16:18:29,1536084,car
6048,2021-08-06 02:35:11,7423774,truck
6049,2021-08-21 18:52:18,6298074,truck
6050,2021-07-31 18:49:24,4586120,car
6051,2021-08-06 01:34:09,6989397,car
6052,2021-07-30 07:06:19,7612122,car
6053,2021-08-10 12:10:39,9211207,car
6054,2021-08-22 02:24:14,3901152,car
6055,2021-08-16 02:58:14,2477977,car
6056,2021-08-15 08:38:53,6806988,car
6057,2021-08-15 19:26:44,6130826,car
6058,2021-08-01 04:10:16,1393572,car
6059,2021-08-18 03:13:34,5604081,car
6060,2021-08-20 07:39:19,2910601,car
6061,2021-08-03 18:57:05,6817195,van
6062,2021-08-06 08:30:19,5268094,van
6063,2021-08-20 10:53:21,6273700,car
6064,2021-08-15 10:18:56,2861974,van
6065,2021-08-13 16:54:53,2284913,car
6066,2021-08-21 13:14:58,1119115,truck
6067,2021-08-21 00:21:43,6539218,van
6068,2021-08-09 12:18:16,4900727,car
6069,2021-07-29 23:05:03,3262246,car
6070,2021-08-04 22:15:30,3085342,van
6071,2021-07-31 14:38:41,4772864,car
6072,2021-08-03 12:26:02,7449750,car
6073,2021-08-18 18:09:16,1900910,truck
6074,2021-08-15 09:23:50,3112887,car
6075,2021-08-01 14:42:19,97520,truck
6076,2021-08-05 10:29:04,7982823,car
6077,2021-08-17 10:31:39,2514597,car
6078,2021-08-07 12:26:48,8239378,truck
6079,2021-08-09 17:22:06,2072565,van
6080,2021-08-03 19:52:35,6962790,car
6081,2021-08-07 17:42:12,3212303,car
6082,2021-08-16 11:56:21,4855453,car
6083,2021-08-02 08:57:30,2827646,truck
6084,2021-08-04 07:36:42,2908184,car
6085,2021-08-02 10:10:54,6267876,car
6086,2021-08-09 12:50:38,8629265,car
6087,2021-08-03 13:44:22,3899252,truck
6088,2021-07-31 17:09:39,6440793,car
6089,2021-08-18 06:52:41,3607176,truck
6090,2021-08-22 08:13:56,9406164,car
6091,2021-08-07 23:53:15,4195093,van
6092,2021-08-13 16:38:22,1554419,car
6093,2021-08-02 09:11:44,7595061,car
6094,2021-07-31 06:42:00,4566898,truck
6095,2021-07-31 20:19:31,8474663,truck
6096,2021-08-11 00:28:57,8838928,car
6097,2021-08-03 14:38:48,618958,car
6098,2021-08-06 15:07:04,6380265,truck
6099,2021-08-20 07:58:02,5294457,car
6100,2021-08-07 15:09:17,8412969,car
6101,2021-08-18 14:35:15,1021720,car
6102,2021-08-12 19:15:39,1166293,truck
6103,2021-08-19 08:51:47,7821143,car
6104,2021-08-05 08:20:32,6158553,truck
6105,2021-08-19 08:19:51,5597049,car
6106,2021-08-04 18:12:17,141980,car
6107,2021-08-11 21:57:50,8480410,car
6108,2021-07-30 18:30:37,3662329,truck
6109,2021-07-31 13:51:27,9100177,van
6110,2021-08-11 18:42:03,1738728,car
6111,2021-08-21 00:42:31,3007769,car
6112,2021-08-08 18:06:49,60878,van
6113,2021-08-11 16:54:26,1422794,car
6114,2021-08-10 21:58:07,2140887,car
6115,2021-08-17 11:44:24,4560507,car
6116,2021-07-29 16:15:57,2287361,car
6117,2021-08-18 02:36:19,5302308,car
6118,2021-07-29 20:30:36,1490219,car
6119,2021-08-12 04:57:59,2314784,truck
6120,2021-08-04 06:22:57,4363043,car
6121,2021-08-13 05:09:02,1255712,car
6122,2021-08-19 07:43:54,9790326,car
6123,2021-08-15 05:31:49,2338995,car
6124,2021-08-07 09:00:33,7644672,truck
6125,2021-08-22 03:02:11,2568249,car
6126,2021-08-17 11:48:08,29896,car
6127,2021-08-22 17:23:34,5995749,van
6128,2021-08-05 12:45:50,6501186,car
6129,2021-08-08 19:34:05,4296383,car
6130,2021-07-29 18:39:27,8014982,van
6131,2021-08-14 18:38:01,843641,car
6132,2021-08-03 09:00:49,1861758,car
6133,2021-08-01 00:04:36,2308749,car
6134,2021-08-04 04:48:46,6593300,car
6135,2021-08-19 04:59:23,8210088,car
6136,2021-08-16 00:04:05,2618082,car
6137,2021-08-13 18:47:21,4901571,truck
6138,2021-08-02 12:00:31,2758267,car
6139,2021-07-31 01:39:25,7689792,truck
6140,2021-08-09 15:44:10,7327060,car
6141,2021-08-15 19:38:52,3520254,car
6142,2021-08-21 21:28:11,513821,car
6143,2021-07-30 14:04:33,8408693,car
6144,2021-07-29 19:42:32,166208,car
6145,2021-08-16 01:06:40,8346480,truck
6146,2021-08-20 19:08:36,5499073,car
6147,2021-08-10 08:40:04,2958137,car
6148,2021-08-17 04:56:04,2919708,car
6149,2021-08-14 05:03:47,7393062,car
6150,2021-08-21 03:41:29,8575479,car
6151,2021-07-30 14:57:34,5190940,truck
6152,2021-08-05 22:53:20,2443845,car
6153,2021-08-04 09:38:51,6719584,car
6154,2021-08-03 16:28:00,7121881,truck
6155,2021-08-02 13:02:20,9259801,truck
6156,2021-08-01 13:20:31,4165136,car
6157,2021-08-15 17:54:26,3116865,van
6158,2021-08-13 13:29:52,7354010,truck
6159,2021-08-03 12:23:46,6919642,car
6160,2021-07-31 14:53:24,8721556,car
6161,2021-08-19 23:49:01,4927270,car
6162,2021-08-12 11:22:31,9413440,car
6163,2021-08-12 12:07:05,6673806,truck
6164,2021-08-13 19:30:45,1543542,car
6165,2021-08-07 13:38:53,8543678,car
6166,2021-08-17 21:25:08,8339200,car
6167,2021-08-08 12:23:24,9888402,van
6168,2021-08-21 16:51:35,4895787,car
6169,2021-08-13 22:40:59,6550602,car
6170,2021-08-12 11:13:47,3752956,car
6171,2021-08-17 11:51:06,5665463,car
6172,2021-08-10 09:25:42,9351862,car
6173,2021-07-29 13:23:44,5515218,truck
6174,2021-08-22 01:43:43,9567046,car
6175,2021-08-13 07:00:49,1652645,truck
6176,2021-08-03 04:14:42,8601332,truck
6177,2021-08-02 05:11:59,801406,car
6178,2021-07-30 07:25:33,7095860,car
6179,2021-08-06 23:36:38,178705,car
6180,2021-08-16 19:55:39,9049473,truck
6181,2021-08-18 14:36:29,3785849,car
6182,2021-08-04 17:09:17,5569548,car
6183,2021-08-18 17:44:41,4681914,car
6184,2021-08-01 08:58:00,1771202,car
6185,2021-08-11 19:53:36,1256221,car
6186,2021-08-14 16:33:17,3320060,truck
6187,2021-08-11 12:50:15,9378511,car
6188,2021-08-09 19:58:15,8445696,car
6189,2021-07-30 09:15:11,170189,car
6190,2021-08-03 08:28:08,1645209,car
6191,2021-08-14 08:27:23,7226078,truck
6192,2021-08-06 04:45:32,2926167,truck
6193,2021-08-10 07:49:27,2300290,van
6194,2021-08-16 20:53:14,3585516,car
6195,2021-08-02 12:04:46,2759058,car
6196,2021-08-13 22:51:05,9951011,truck
6197,2021-08-20 07:21:29,3131494,truck
6198,2021-08-14 12:33:39,5423456,car
6199,2021-08-14 21:37:14,8496463,car
6200,2021-08-04 17:40:14,1486800,car
6201,2021-08-19 13:15:27,7679427,car
6202,2021-08-18 18:56:57,6679017,car
6203,2021-08-13 04:43:51,1370073,car
6204,2021-08-02 01:17:11,9720785,car
6205,2021-08-20 01:23:44,3571822,car
6206,2021-08-02 06:56:58,2731933,car
6207,2021-08-20 19:15:53,2837696,car
6208,2021-08-14 14:44:48,1264138,van
6209,2021-08-06 05:31:16,3086638,car
6210,2021-08-18 08:04:31,1583174,car
6211,2021-07-30 08:49:23,6685658,car
6212,2021-08-15 11:35:29,2949354,car
6213,2021-08-13 16:27:27,689552,truck
6214,2021-08-21 02:06:53,3791411,van
6215,2021-08-15 01:18:40,1748684,van
6216,2021-08-21 05:35:32,5525065,car
6217,2021-08-07 21:19:24,5672220,car
6218,2021-08-16 13:58:32,3678323,car
6219,2021-08-08 02:41:45,7679602,car
6220,2021-08-10 14:34:46,709376,truck
6221,2021-08-20 11:34:14,9114881,car
6222,2021-08-22 17:48:10,9685574,truck
6223,2021-08-09 08:22:49,8232430,van
6224,2021-08-13 13:18:53,8106546,car
6225,2021-08-06 12:01:32,5818976,truck
6226,2021-08-11 08:34:25,5939321,car
6227,2021-08-16 23:41:29,1194405,car
6228,2021-08-07 02:46:21,227413,car
6229,2021-08-02 22:24:30,8134969,car
6230,2021-08-13 23:53:27,3949138,car
6231,2021-08-09 23:31:51,2260793,car
6232,2021-08-15 23:46:50,3462403,truck
6233,2021-08-10 12:25:08,2760394,truck
6234,2021-08-12 07:30:44,4421397,car
6235,2021-08-15 06:07:23,290890,car
6236,2021-08-12 09:35:18,7468447,car
6237,2021-08-01 20:45:28,1800404,van
6238,2021-08-04 00:43:47,748101,car
6239,2021-08-22 00:33:44,1983568,truck
6240,2021-08-01 03:16:08,3613014,car
6241,2021-08-17 14:40:54,5055885,car
6242,2021-08-18 11:39:01,4444663,car
6243,2021-08-07 23:06:40,8150855,car
6244,2021-08-14 01:09:10,6829590,car
6245,2021-08-16 03:56:29,5187763,car
6246,2021-08-08 04:46:30,3204048,car
6247,2021-08-09 07:36:41,9013600,car
6248,2021-08-07 06:22:31,5866251,car
6249,2021-08-03 22:16:19,7655221,car
6250,2021-08-21 19:05:53,1353632,car
6251,2021-08-07 08:32:29,2552406,car
6252,2021-08-12 00:27:33,7820793,car
6253,2021-08-19 03:36:56,6412248,truck
6254,2021-08-19 16:54:19,1181036,car
6255,2021-08-17 07:55:04,6092132,truck
6256,2021-07-30 16:17:13,6367173,car
6257,2021-08-06 04:52:34,8669740,car
6258,2021-08-13 14:45:13,6759111,truck
6259,2021-08-15 07:35:03,439846,truck
6260,2021-08-14 22:24:53,1082448,truck
6261,2021-08-02 16:14:23,4371089,car
6262,2021-08-20 21:47:41,4779555,truck
6263,2021-08-09 17:02:06,4649682,car
6264,2021-08-18 00:59:32,4368970,truck
6265,2021-08-08 17:56:23,8612204,truck
6266,2021-08-07 18:57:42,8943176,car
6267,2021-08-03 10:53:49,2524499,car
6268,2021-08-14 01:14:49,2318343,car
6269,2021-07-31 15:40:38,6602425,car
6270,2021-08-12 23:21:23,9483786,van
6271,2021-08-19 15:10:40,8277092,car
6272,2021-08-14 01:39:10,8978591,truck
6273,2021-07-31 19:41:58,2877479,van
6274,2021-08-05 05:31:09,6878583,car
6275,2021-08-19 03:37:22,8562677,truck
6276,2021-08-12 18:33:33,8778322,truck
6277,2021-08-16 08:28:13,3342450,truck
6278,2021-08-18 15:05:20,8199681,van
6279,2021-08-10 17:48:06,3311866,car
6280,2021-08-20 08:28:34,1732804,car
6281,2021-08-08 01:51:41,3917993,car
6282,2021-08-04 14:32:42,2293847,car
6283,2021-08-07 20:05:42,3476903,car
6284,2021-08-14 07:09:14,386627,car
6285,2021-08-11 16:49:41,6808328,van
6286,2021-08-01 00:14:00,9824658,van
6287,2021-08-12 03:23:43,3180711,car
6288,2021-08-15 00:15:23,7437434,car
6289,2021-08-18 13:45:10,1469487,car
6290,2021-08-03 06:55:34,3668673,car
6291,2021-07-30 17:37:14,5474426,car
6292,2021-08-09 16:11:54,5400949,car
6293,2021-08-21 06:14:06,8795230,car
6294,2021-07-31 00:20:47,6680965,car
6295,2021-08-16 20:21:20,6739424,car
6296,2021-07-30 03:23:39,662648,van
6297,2021-08-10 14:50:16,6519970,car
6298,2021-08-19 10:15:12,868376,truck
6299,2021-08-22 00:19:35,7832177,truck
6300,2021-08-07 08:07:17,4606228,car
6301,2021-08-04 05:56:40,6597438,car
6302,2021-08-12 01:31:31,3984410,van
6303,2021-08-09 11:19:39,9790701,car
6304,2021-08-04 20:31:18,7512393,car
6305,2021-08-09 18:20:50,4948238,car
6306,2021-08-07 15:31:27,6676021,truck
6307,2021-07-30 21:26:07,7213806,car
6308,2021-08-04 05:35:44,8299805,car
6309,2021-08-15 14:28:09,6689696,car
6310,2021-08-12 15:07:58,7152734,car
6311,2021-08-22 01:41:22,5508033,car
6312,2021-08-12 11:01:12,8802704,car
6313,2021-08-10 14:23:39,2856749,van
6314,2021-07-30 10:12:36,269760,car
6315,2021-08-03 09:16:47,7872952,car
6316,2021-08-10 09:41:04,5982825,van
6317,2021-08-13 19:30:58,4825459,van
6318,2021-08-12 21:06:25,8125961,car
6319,2021-08-14 07:28:24,4498648,truck
6320,2021-08-06 06:33:37,8852436,van
6321,2021-08-05 22:03:30,9270521,truck
6322,2021-08-03 00:55:12,8952634,car
6323,2021-08-12 21:34:36,3183507,car
6324,2021-08-18 10:51:42,6491266,truck
6325,2021-08-07 03:25:47,6908880,car
6326,2021-07-30 00:10:25,3550884,car
6327,2021-08-20 12:33:56,6896089,truck
6328,2021-08-11 17:38:02,1499548,car
6329,2021-08-04 08:39:05,5011948,car
6330,2021-08-06 03:31:29,2338045,car
6331,2021-08-02 19:37:07,4024440,car
6332,2021-07-30 15:12:23,6533851,car
6333,2021-08-16 02:17:18,2672203,car
6334,2021-08-20 06:15:10,1689183,truck
6335,2021-08-06 04:03:27,4595859,van
6336,2021-08-20 14:26:17,3620106,car
6337,2021-08-04 16:33:33,1077009,truck
6338,2021-08-13 20:15:38,4155777,truck
6339,2021-08-08 19:55:54,6082049,car
6340,2021-07-30 15:46:44,7766208,truck
6341,2021-08-17 06:52:18,981676,van
6342,2021-08-10 12:31:36,1754960,car
6343,2021-08-10 18:36:58,7084278,car
6344,2021-08-12 12:41:35,8466564,car
6345,2021-08-19 16:08:28,6955075,car
