Rowid,Timestamp,Anonymized_Vehicle_Number,Vehicle_Type,Number_of_Axles,Tollplaza_ID,Tollplaza_Code,Type_of_Payment_Code,Vehicle_Code
4360,2021-08-13 01:01:38,8517769,TRUCK,4,4044,PC3546931,931,PTE V
4361,2021-08-09 03:31:37,7909971,CAR,2,4539,PC684859B,59B,PTP V
4362,2021-08-22 01:46:18,7786263,TRUCK,4,4275,PC1DA31F7,1F7,PTC V
4363,2021-08-20 06:37:30,558385,CAR,2,4078,PC8473A64,A64,PTC V
4364,2021-08-15 00:55:49,1856175,TRUCK,4,4572,PCC9756B2,6B2,PTP V
4365,2021-08-12 02:47:23,2360604,TRUCK,4,4790,PC2387B02,B02,PTP V
4366,2021-08-05 14:06:09,2611309,CAR,2,4642,PC17D596F,96F,PTE V
4367,2021-08-10 20:59:48,9544939,CAR,2,4328,PC3777B8E,B8E,PTE V
4368,2021-08-18 09:14:53,8731189,CAR,2,4898,PC0AE9E1B,E1B,PTC V
4369,2021-07-30 15:31:17,7745271,CAR,2,4448,PC19F3DBB,DBB,PTE V
4370,2021-08-07 15:25:00,3948054,CAR,2,4553,PC1D57D7F,D7F,PTC V
4371,2021-08-07 09:00:32,1541022,CAR,2,4945,PC95BD14B,14B,PTP V
4372,2021-07-31 21:51:35,6968988,VAN,2,4206,PCAC34A40,A40,PTC V
4373,2021-08-01 06:42:43,9174638,CAR,2,4584,PC1085B78,B78,PTE V
4374,2021-08-22 17:27:37,2823531,CAR,2,4615,PC1ECBA39,A39,PTP V
4375,2021-08-09 04:04:51,1293261,CAR,2,4299,PCAD3B9BC,9BC,PTP V
4376,2021-08-02 20:04:17,4023837,CAR,2,4868,PC647292C,92C,PTC V
4377,2021-08-02 07:01:16,7901129,CAR,2,4762,PC1A3D20B,20B,PTP V
4378,2021-08-03 12:35:37,2226732,CAR,2,4414,PC40BD0F3,0F3,PTP V
4379,2021-08-09 01:37:12,846170,VAN,2,4399,PCCA288FE,8FE,PTE V
4380,2021-08-11 09:01:53,3463281,CAR,2,4727,PC52E71B8,1B8,PTE V
4381,2021-08-02 01:49:04,112545,CAR,2,4416,PC546F252,252,PTP V
4382,2021-08-20 21:58:53,8627705,VAN,2,4434,PCA491459,459,PTP V
4383,2021-08-12 23:36:39,742135,CAR,2,4008,PC5680D80,D80,PTE V
4384,2021-07-30 05:27:11,1080340,CAR,2,4828,PCF712D1A,D1A,PTE V
4385,2021-08-21 12:19:44,6713306,CAR,2,4807,PCAFC45DA,5DA,PTC V
4386,2021-08-18 05:40:06,6761805,CAR,2,4559,PC93AAEC9,EC9,PTC V
4387,2021-08-10 06:14:40,5597426,CAR,2,4844,PCC48E3A8,3A8,PTE V
4388,2021-08-10 08:08:45,4540429,CAR,2,4747,PC5E524A1,4A1,PTP V
4389,2021-08-10 11:09:30,3698542,TRUCK,4,4172,PC1A43FB7,FB7,PTC V
4390,2021-08-18 07:13:12,3690100,TRUCK,4,4632,PCC1FFE5B,E5B,PTP V
4391,2021-08-05 01:46:07,8429576,CAR,2,4044,PC3546931,931,PTE V
4392,2021-08-20 10:54:07,5271895,VAN,2,4374,PCC321538,538,PTE V
4393,2021-08-12 17:08:55,9180405,CAR,2,4232,PC4156AD5,AD5,PTE V
4394,2021-08-04 05:46:36,7823036,CAR,2,4107,PC7607A5D,A5D,PTP V
4395,2021-08-16 10:36:26,5452618,VAN,2,4456,PC8DFF744,744,PTC V
4396,2021-08-09 04:59:25,4352425,CAR,2,4123,PCDE850D8,0D8,PTP V
4397,2021-08-10 23:16:16,5282919,CAR,2,4409,PC44E2F09,F09,PTC V
4398,2021-08-20 18:19:56,435849,TRUCK,4,4073,PCA3797CA,7CA,PTP V
4399,2021-07-30 23:58:23,9148340,TRUCK,4,4113,PC78D4122,122,PTP V
4400,2021-08-15 07:05:38,1389478,CAR,2,4591,PCC9875AC,5AC,PTE V
4401,2021-08-17 23:12:00,5190674,CAR,2,4862,PC3BDDA71,A71,PTC V
4402,2021-08-05 14:51:54,7130518,TRUCK,4,4587,PC576A3BA,3BA,PTC V
4403,2021-08-09 03:42:53,3371131,VAN,2,4688,PCCB4C86D,86D,PTC V
4404,2021-08-12 08:53:43,1179737,CAR,2,4112,PCEA652A8,2A8,PTP V
4405,2021-08-10 07:40:54,9494603,CAR,2,4900,PCFE8B604,604,PTP V
4406,2021-08-08 10:36:29,2255778,CAR,2,4456,PC8DFF744,744,PTC V
4407,2021-07-30 09:21:07,8401339,CAR,2,4658,PC1A58039,039,PTC V
4408,2021-08-22 15:39:48,4016623,CAR,2,4829,PCEC030F2,0F2,PTC V
4409,2021-08-20 16:36:33,4269686,VAN,2,4206,PCAC34A40,A40,PTE V
4410,2021-08-08 23:10:02,8899821,CAR,2,4342,PCE7F2748,748,PTP V
4411,2021-08-20 19:48:14,585453,VAN,2,4729,PC5170BF4,BF4,PTP V
4412,2021-08-20 01:57:56,6210321,CAR,2,4590,PC912F5CB,5CB,PTC V
4413,2021-08-15 06:36:01,7454748,CAR,2,4455,PC15C75C0,5C0,PTP V
4414,2021-08-06 10:52:00,5974840,CAR,2,4767,PC61F3A80,A80,PTE V
4415,2021-08-06 14:33:21,3686948,TRUCK,4,4437,PCBE6CB59,B59,PTP V
4416,2021-08-06 02:38:35,8007097,CAR,2,4504,PC461DCD3,CD3,PTP V
4417,2021-08-06 02:40:31,4650638,CAR,2,4941,PCA6403C1,3C1,PTP V
4418,2021-08-16 12:43:06,999837,TRUCK,4,4309,PC5E92F61,F61,PTP V
4419,2021-08-09 12:21:29,2061447,TRUCK,4,4798,PC17F8052,052,PTP V
4420,2021-08-13 17:34:56,6588424,CAR,2,4339,PCDE1D204,204,PTE V
4421,2021-08-17 11:58:26,3674882,TRUCK,4,4059,PC06E8A1C,A1C,PTE V
4422,2021-08-08 04:33:09,9581468,CAR,2,4061,PC3A63A79,A79,PTE V
4423,2021-08-12 03:17:01,7113191,TRUCK,4,4258,PCAC64E67,E67,PTE V
4424,2021-08-01 14:06:49,8947517,TRUCK,4,4347,PC3EC1FDF,FDF,PTP V
4425,2021-08-21 20:49:12,3448043,TRUCK,4,4073,PCA3797CA,7CA,PTC V
4426,2021-08-13 13:32:10,2332077,VAN,2,4284,PC0DB49FD,9FD,PTP V
4427,2021-08-10 06:36:39,2641405,TRUCK,4,4373,PC8806694,694,PTP V
4428,2021-08-18 09:36:56,2386622,TRUCK,4,4606,PC0C535B6,5B6,PTE V
4429,2021-08-18 20:33:55,8661204,TRUCK,4,4520,PC8140983,983,PTP V
4430,2021-08-12 10:22:09,2424578,CAR,2,4682,PCBB02F92,F92,PTP V
4431,2021-08-03 23:20:38,6469335,VAN,2,4538,PCDE5402C,02C,PTC V
4432,2021-08-18 18:38:33,3579691,CAR,2,4206,PCAC34A40,A40,PTE V
4433,2021-08-01 07:36:04,43945,CAR,2,4238,PCE0A2A2F,A2F,PTP V
4434,2021-08-02 05:27:38,3042957,CAR,2,4441,PC472C08E,08E,PTE V
4435,2021-07-31 19:56:19,9296789,TRUCK,4,4771,PC71FE98A,98A,PTC V
4436,2021-08-09 04:29:48,4474872,CAR,2,4571,PC2308E9E,E9E,PTP V
4437,2021-08-02 10:40:36,872246,CAR,2,4033,PC783B5FC,5FC,PTP V
4438,2021-08-09 18:14:27,4512225,CAR,2,4548,PC4486317,317,PTC V
4439,2021-08-12 00:02:57,7917960,CAR,2,4090,PC1EE951B,51B,PTP V
4440,2021-08-17 19:16:01,2201054,CAR,2,4431,PC3A23C14,C14,PTP V
4441,2021-08-09 01:05:37,6492712,CAR,2,4699,PC2C1B987,987,PTP V
4442,2021-08-11 05:07:28,8034949,CAR,2,4771,PC71FE98A,98A,PTC V
4443,2021-07-30 18:00:01,3474690,CAR,2,4450,PC0B2B03E,03E,PTC V
4444,2021-07-31 07:47:23,1371890,CAR,2,4722,PC035B71E,71E,PTP V
4445,2021-08-04 00:12:31,4476801,CAR,2,4804,PC68484C6,4C6,PTC V
4446,2021-08-10 13:51:51,4405901,CAR,2,4350,PCEDD7E85,E85,PTC V
4447,2021-07-31 13:09:47,3858227,VAN,2,4596,PC6558A56,A56,PTE V
4448,2021-08-04 22:19:27,5107716,CAR,2,4209,PC494D54E,54E,PTE V
4449,2021-08-14 05:02:50,3541052,CAR,2,4491,PCA52F720,720,PTC V
4450,2021-08-22 09:14:08,4747803,VAN,2,4783,PC9889263,263,PTP V
4451,2021-08-05 02:22:36,5045921,VAN,2,4731,PCFFC2992,992,PTP V
4452,2021-08-14 04:15:55,9315717,CAR,2,4387,PCE2B9376,376,PTC V
4453,2021-08-08 20:41:06,7592913,CAR,2,4102,PC8C9B099,099,PTE V
4454,2021-08-19 14:14:59,3617927,CAR,2,4744,PC78EF0B5,0B5,PTE V
4455,2021-08-09 02:07:11,1229583,TRUCK,4,4915,PC86B0D7B,D7B,PTE V
4456,2021-08-22 08:21:15,650798,CAR,2,4115,PCF5D4B0A,B0A,PTE V
4457,2021-08-19 11:49:44,3060536,TRUCK,4,4580,PC48664B7,4B7,PTE V
4458,2021-08-10 12:31:58,3488737,CAR,2,4652,PC74A3585,585,PTC V
4459,2021-08-13 21:09:42,3125056,CAR,2,4959,PC4A7B00C,00C,PTC V
4460,2021-08-21 14:28:46,4246638,CAR,2,4446,PC7F1A5B9,5B9,PTP V
4461,2021-07-31 20:44:50,3542957,VAN,2,4127,PCA2D76A5,6A5,PTE V
4462,2021-08-18 22:42:36,48573,CAR,2,4247,PCEE69498,498,PTC V
4463,2021-08-12 19:45:05,2621837,CAR,2,4748,PCF2ECD29,D29,PTC V
4464,2021-08-20 03:55:36,104048,TRUCK,4,4146,PCF91266E,66E,PTC V
4465,2021-08-14 09:01:14,5248206,CAR,2,4872,PC5B45CE7,CE7,PTP V
4466,2021-08-03 04:43:24,120982,CAR,2,4492,PC0BF2899,899,PTE V
4467,2021-08-20 03:57:03,1037935,TRUCK,4,4208,PC1E49F6B,F6B,PTE V
4468,2021-07-30 16:14:54,7143618,CAR,2,4105,PC43919D1,9D1,PTC V
4469,2021-08-03 02:33:41,495079,CAR,2,4170,PC8CA1B15,B15,PTE V
4470,2021-08-07 19:23:06,3470676,TRUCK,4,4971,PC0BD172F,72F,PTP V
4471,2021-08-17 03:09:57,1716932,CAR,2,4985,PCCA71D2C,D2C,PTC V
4472,2021-08-08 07:23:53,1761675,CAR,2,4280,PC03A5F23,F23,PTE V
4473,2021-08-16 23:17:45,4652563,CAR,2,4819,PC454F09B,09B,PTE V
4474,2021-07-31 19:50:47,2554396,TRUCK,4,4512,PC4B1BAF3,AF3,PTC V
4475,2021-08-04 16:59:39,2371566,CAR,2,4770,PC9082A17,A17,PTC V
4476,2021-08-12 03:07:57,3169827,CAR,2,4353,PC79BCF60,F60,PTE V
4477,2021-08-06 10:03:58,5339792,CAR,2,4499,PC1EEDA04,A04,PTP V
4478,2021-08-03 18:27:25,5210225,CAR,2,4218,PC8DF4919,919,PTP V
4479,2021-08-19 04:25:23,8773588,VAN,2,4622,PCF31BD97,D97,PTE V
4480,2021-08-02 05:21:52,539469,CAR,2,4880,PC5A27CDE,CDE,PTC V
4481,2021-07-31 15:49:28,5352136,CAR,2,4884,PC3FB1BB6,BB6,PTE V
4482,2021-08-18 04:07:01,4913658,CAR,2,4998,PCD9C5406,406,PTE V
4483,2021-08-14 04:00:35,2446314,CAR,2,4824,PCFEADFE6,FE6,PTP V
4484,2021-08-21 01:40:01,8825396,CAR,2,4774,PCEBE834B,34B,PTP V
4485,2021-08-02 00:09:15,5938033,CAR,2,4127,PCA2D76A5,6A5,PTC V
4486,2021-08-07 09:31:13,3962054,TRUCK,4,4901,PCE32D2F9,2F9,PTC V
4487,2021-08-02 21:06:44,8185326,TRUCK,4,4009,PCF984421,421,PTE V
4488,2021-08-12 07:05:40,8373959,CAR,2,4775,PCA50FB36,B36,PTP V
4489,2021-08-09 02:16:30,5515034,CAR,2,4357,PC434FA62,A62,PTC V
4490,2021-08-01 22:07:33,2666816,CAR,2,4897,PCAB2FA02,A02,PTC V
4491,2021-08-06 13:48:08,7771881,TRUCK,4,4729,PC5170BF4,BF4,PTC V
4492,2021-08-13 01:44:36,2570856,VAN,2,4286,PC12BE494,494,PTC V
4493,2021-07-30 04:44:28,9796968,CAR,2,4524,PCF8BB245,245,PTE V
4494,2021-08-18 03:56:53,5042658,CAR,2,4870,PC65485BB,5BB,PTP V
4495,2021-08-04 14:15:05,9730399,CAR,2,4809,PCAD363FC,3FC,PTE V
4496,2021-07-31 23:09:48,4133861,CAR,2,4292,PCF733A7C,A7C,PTC V
4497,2021-08-18 13:46:55,1313381,CAR,2,4779,PCC8FE9C6,9C6,PTE V
4498,2021-08-16 03:07:07,9424753,VAN,2,4590,PC912F5CB,5CB,PTC V
4499,2021-08-17 03:50:01,6259824,CAR,2,4445,PC796A888,888,PTC V
4500,2021-08-05 08:16:54,3963617,CAR,2,4559,PC93AAEC9,EC9,PTC V
4501,2021-08-08 19:07:14,9929330,VAN,2,4182,PC5EBB0FA,0FA,PTP V
4502,2021-08-04 09:58:59,6310052,TRUCK,4,4812,PC22D9C6D,C6D,PTP V
4503,2021-08-15 22:31:42,2143543,CAR,2,4385,PC148C815,815,PTC V
4504,2021-08-20 15:50:35,1535454,CAR,2,4358,PC32FB72C,72C,PTP V
4505,2021-08-15 01:50:57,1188192,CAR,2,4300,PC666483B,83B,PTP V
4506,2021-08-15 17:14:02,2078449,CAR,2,4090,PC1EE951B,51B,PTP V
4507,2021-08-08 02:55:03,1103436,CAR,2,4878,PC08F56A1,6A1,PTP V
4508,2021-08-02 14:15:50,5622327,CAR,2,4469,PC120EEFD,EFD,PTE V
4509,2021-08-19 07:42:05,7582792,VAN,2,4490,PC89C1789,789,PTC V
4510,2021-08-07 12:35:07,6232568,CAR,2,4535,PC1BC7FA5,FA5,PTC V
4511,2021-08-20 20:33:37,5590626,CAR,2,4624,PCDF73A3C,A3C,PTC V
4512,2021-08-16 20:16:51,4024869,CAR,2,4629,PCC5E1C04,C04,PTP V
4513,2021-08-10 14:16:53,253846,TRUCK,4,4138,PC79E328A,28A,PTE V
4514,2021-08-16 19:30:42,9480384,CAR,2,4762,PC1A3D20B,20B,PTP V
4515,2021-08-05 06:26:18,5860337,CAR,2,4928,PC16E79D4,9D4,PTC V
4516,2021-07-30 13:47:13,5210134,CAR,2,4410,PC6EFC03B,03B,PTC V
4517,2021-08-01 09:19:19,791923,CAR,2,4425,PC41B834E,34E,PTP V
4518,2021-08-05 11:34:36,2817316,CAR,2,4175,PC08EA270,270,PTP V
4519,2021-08-20 08:08:53,9470088,CAR,2,4456,PC8DFF744,744,PTC V
4520,2021-08-07 10:48:11,5825394,CAR,2,4980,PCBD5C822,822,PTC V
4521,2021-08-01 12:19:55,7544223,CAR,2,4164,PC578D797,797,PTP V
4522,2021-08-08 12:20:43,7624486,CAR,2,4283,PC953B572,572,PTC V
4523,2021-08-02 08:29:05,6106380,TRUCK,4,4366,PC09D71DF,1DF,PTP V
4524,2021-08-10 14:26:19,4574269,CAR,2,4034,PCFC754C7,4C7,PTE V
4525,2021-08-18 15:53:29,1917281,CAR,2,4768,PC7BEFC3B,C3B,PTE V
4526,2021-08-05 04:37:22,7610934,CAR,2,4029,PCE319335,335,PTC V
4527,2021-08-05 23:22:44,9094037,CAR,2,4923,PC8A7A22A,22A,PTC V
4528,2021-08-15 15:39:40,2468538,TRUCK,4,4270,PC8F72158,158,PTC V
4529,2021-08-02 02:24:18,4511269,CAR,2,4039,PC73BE1E2,1E2,PTP V
4530,2021-08-21 16:55:44,9886291,CAR,2,4531,PC857F4A0,4A0,PTC V
4531,2021-08-02 06:31:29,6900738,TRUCK,4,4852,PC68969FB,9FB,PTE V
4532,2021-08-03 11:45:27,3916266,CAR,2,4673,PC66E7418,418,PTE V
4533,2021-08-10 02:54:22,2158956,CAR,2,4319,PCAD79413,413,PTE V
4534,2021-08-09 12:18:22,8466074,CAR,2,4161,PCF8F6133,133,PTC V
4535,2021-08-15 15:16:02,809541,VAN,2,4168,PCBC064F8,4F8,PTC V
4536,2021-08-05 13:46:35,7490573,CAR,2,4118,PCC1A733C,33C,PTE V
4537,2021-08-11 22:57:04,743087,CAR,2,4163,PC95B4E03,E03,PTE V
4538,2021-08-04 02:50:31,5339877,CAR,2,4667,PCD540B2F,B2F,PTC V
4539,2021-08-13 22:35:36,4487840,CAR,2,4636,PCDECFC74,C74,PTP V
4540,2021-08-08 03:51:00,4620209,CAR,2,4406,PC7A54E18,E18,PTC V
4541,2021-08-01 20:55:23,2143656,VAN,2,4546,PCEF3EBBC,BBC,PTE V
4542,2021-07-30 17:17:41,6555456,CAR,2,4050,PC822E359,359,PTE V
4543,2021-08-06 07:45:15,421615,TRUCK,4,4357,PC434FA62,A62,PTP V
4544,2021-08-22 11:37:40,8657357,CAR,2,4263,PCD6DBA1D,A1D,PTE V
4545,2021-08-14 16:12:35,4975045,CAR,2,4692,PC1CDFCF6,CF6,PTC V
4546,2021-08-21 19:28:26,2211392,CAR,2,4205,PC85DD257,257,PTP V
4547,2021-08-08 07:39:23,2540727,VAN,2,4831,PC0EC3E54,E54,PTC V
4548,2021-08-01 20:32:57,9148159,TRUCK,4,4984,PCBABF130,130,PTE V
4549,2021-08-12 21:41:26,85054,CAR,2,4476,PC439FA2D,A2D,PTC V
4550,2021-08-13 00:09:20,7679946,CAR,2,4952,PC64CF233,233,PTP V
4551,2021-08-10 23:49:14,8295289,CAR,2,4340,PC3A6DBC9,BC9,PTC V
4552,2021-08-17 14:59:23,245873,CAR,2,4392,PCAF6E464,464,PTC V
4553,2021-08-06 14:08:12,4605672,CAR,2,4087,PC2C1DA2A,A2A,PTP V
4554,2021-08-12 10:43:20,7040081,CAR,2,4180,PC250A90D,90D,PTC V
4555,2021-08-11 03:15:00,4580747,CAR,2,4345,PCAC01231,231,PTP V
4556,2021-08-17 08:43:39,7912566,TRUCK,4,4217,PC6E8D0F9,0F9,PTC V
4557,2021-08-10 20:58:22,9607612,CAR,2,4505,PCEF64195,195,PTE V
4558,2021-08-01 15:47:26,4414264,CAR,2,4175,PC08EA270,270,PTE V
4559,2021-08-05 07:30:02,5526072,TRUCK,4,4940,PC8AB18BE,8BE,PTE V
4560,2021-08-03 03:24:01,5059956,VAN,2,4732,PCD83DE25,E25,PTC V
4561,2021-08-13 22:52:06,6261298,TRUCK,4,4834,PCB228987,987,PTE V
4562,2021-08-10 14:26:47,4469773,CAR,2,4440,PCBE1B45D,45D,PTC V
4563,2021-08-11 06:47:19,4636511,CAR,2,4807,PCAFC45DA,5DA,PTP V
4564,2021-08-09 02:36:21,8725486,VAN,2,4991,PC5B5C16D,16D,PTE V
4565,2021-08-04 17:51:33,8289187,TRUCK,4,4095,PC3E1512A,12A,PTP V
4566,2021-08-04 11:24:51,6171471,CAR,2,4112,PCEA652A8,2A8,PTE V
4567,2021-08-07 04:37:07,7660576,CAR,2,4178,PC8417B09,B09,PTP V
4568,2021-08-18 19:24:39,2521878,CAR,2,4999,PCE976BA1,BA1,PTE V
4569,2021-08-19 19:13:33,4175924,CAR,2,4202,PC65AA714,714,PTC V
4570,2021-08-03 13:12:46,783788,VAN,2,4038,PC77889B3,9B3,PTE V
4571,2021-08-18 04:08:35,9953463,CAR,2,4857,PC59F4E22,E22,PTP V
4572,2021-08-07 19:21:20,4894788,CAR,2,4528,PC1269226,226,PTC V
4573,2021-08-01 16:54:22,9240526,CAR,2,4691,PCFAB001F,01F,PTC V
4574,2021-08-06 16:16:49,7900349,VAN,2,4022,PCF135377,377,PTC V
4575,2021-08-02 00:12:58,4342015,CAR,2,4370,PC70B7987,987,PTE V
4576,2021-08-21 12:07:26,5559229,TRUCK,4,4693,PCB4CDDA5,DA5,PTE V
4577,2021-08-08 06:23:40,3797482,CAR,2,4661,PC1585DF2,DF2,PTP V
4578,2021-08-04 02:10:07,1552450,VAN,2,4915,PC86B0D7B,D7B,PTC V
4579,2021-08-01 01:43:48,2539329,CAR,2,4414,PC40BD0F3,0F3,PTP V
4580,2021-08-01 02:03:41,7905002,VAN,2,4572,PCC9756B2,6B2,PTE V
4581,2021-08-19 04:17:21,3991674,VAN,2,4497,PC76FDDEA,DEA,PTP V
4582,2021-08-13 22:45:56,6780524,CAR,2,4493,PC124B4C0,4C0,PTP V
4583,2021-08-20 06:24:53,5380959,CAR,2,4147,PC4D2C5A7,5A7,PTC V
4584,2021-08-07 04:15:57,6421074,CAR,2,4907,PCCEEF65A,65A,PTE V
4585,2021-08-08 08:00:54,3356424,CAR,2,4604,PC0553E32,E32,PTC V
4586,2021-08-22 09:34:39,2350472,CAR,2,4044,PC3546931,931,PTE V
4587,2021-08-13 09:21:21,578133,CAR,2,4279,PCCA817EB,7EB,PTC V
4588,2021-08-20 09:21:03,8207816,CAR,2,4348,PCD66314D,14D,PTE V
4589,2021-08-04 22:13:12,8694478,VAN,2,4177,PC9194382,382,PTC V
4590,2021-08-20 19:30:39,3658871,CAR,2,4637,PCE9C770E,70E,PTE V
4591,2021-08-13 19:33:52,6503472,CAR,2,4321,PC591BDF7,DF7,PTE V
4592,2021-07-31 22:58:03,8073342,CAR,2,4467,PCF5E0389,389,PTC V
4593,2021-08-17 07:18:57,19240,CAR,2,4916,PC62AF885,885,PTC V
4594,2021-07-31 17:06:56,1334857,TRUCK,4,4140,PC5D4821F,21F,PTP V
4595,2021-08-18 14:13:11,3472301,CAR,2,4514,PC374C341,341,PTC V
4596,2021-08-17 20:53:30,7661264,CAR,2,4105,PC43919D1,9D1,PTP V
4597,2021-08-16 10:40:58,244122,CAR,2,4542,PC3E57E3D,E3D,PTP V
4598,2021-08-19 06:04:06,4762550,CAR,2,4638,PCB7AC8AA,8AA,PTP V
4599,2021-07-29 22:04:29,1187926,CAR,2,4850,PC4061987,987,PTC V
4600,2021-08-19 11:29:56,4874882,VAN,2,4037,PC0A50259,259,PTC V
4601,2021-08-12 13:54:10,3115049,TRUCK,4,4071,PCDBBCB68,B68,PTC V
4602,2021-07-31 03:45:19,1193101,CAR,2,4623,PCAA67227,227,PTP V
4603,2021-07-30 08:41:01,5190638,CAR,2,4621,PC9FB4E82,E82,PTC V
4604,2021-08-11 08:16:42,4566021,CAR,2,4439,PC845CEA6,EA6,PTC V
4605,2021-08-05 06:41:12,2041387,CAR,2,4955,PCE36723C,23C,PTC V
4606,2021-08-20 00:00:59,6405613,CAR,2,4491,PCA52F720,720,PTC V
4607,2021-08-02 03:26:05,9954172,CAR,2,4407,PC7FEC2CE,2CE,PTC V
4608,2021-08-20 16:40:22,5001331,TRUCK,4,4198,PCB0994D1,4D1,PTC V
4609,2021-07-30 18:28:37,2774706,CAR,2,4019,PC63FF017,017,PTE V
4610,2021-08-21 18:25:27,8534845,CAR,2,4522,PC0A326BE,6BE,PTE V
4611,2021-07-31 09:04:09,7928202,CAR,2,4093,PC951FE7E,E7E,PTC V
4612,2021-08-20 14:33:35,3130296,CAR,2,4618,PC8F4AF85,F85,PTE V
4613,2021-07-30 11:50:16,462666,CAR,2,4820,PCC30C735,735,PTE V
4614,2021-08-04 17:58:10,1358334,TRUCK,4,4886,PC4D892D7,2D7,PTE V
4615,2021-07-29 13:54:22,3893571,CAR,2,4344,PC417B8DF,8DF,PTC V
4616,2021-08-18 12:48:05,9575083,VAN,2,4166,PCE450C55,C55,PTP V
4617,2021-08-10 00:23:06,1085068,CAR,2,4894,PCDADB8C6,8C6,PTP V
4618,2021-08-16 04:31:29,513247,CAR,2,4704,PC47FBB07,B07,PTE V
4619,2021-08-17 15:14:59,571205,VAN,2,4305,PCF4DA5CE,5CE,PTE V
4620,2021-08-06 11:39:54,1875327,CAR,2,4413,PC6C88C27,C27,PTE V
4621,2021-08-19 12:00:11,4549393,VAN,2,4704,PC47FBB07,B07,PTE V
4622,2021-08-18 03:10:29,3955266,CAR,2,4993,PC0F0AB4E,B4E,PTC V
4623,2021-07-30 16:08:36,9393133,VAN,2,4884,PC3FB1BB6,BB6,PTP V
4624,2021-08-15 23:36:05,7019700,CAR,2,4999,PCE976BA1,BA1,PTE V
4625,2021-08-19 11:10:53,4970681,CAR,2,4608,PCACD1BEE,BEE,PTC V
4626,2021-08-21 03:31:26,721481,CAR,2,4051,PC3B970F2,0F2,PTP V
4627,2021-08-15 21:53:54,1337799,CAR,2,4366,PC09D71DF,1DF,PTE V
4628,2021-08-06 04:56:51,3352239,TRUCK,4,4394,PCD3A817A,17A,PTE V
4629,2021-08-19 06:30:29,4644991,CAR,2,4211,PC0AB9251,251,PTP V
4630,2021-08-06 18:07:10,174405,TRUCK,4,4833,PC71A1452,452,PTC V
4631,2021-08-18 15:28:03,9550811,CAR,2,4888,PC46C55B4,5B4,PTE V
4632,2021-08-02 12:15:42,3167704,CAR,2,4430,PC52EA95D,95D,PTC V
4633,2021-08-02 16:06:42,8137095,CAR,2,4421,PCED2DB6F,B6F,PTC V
4634,2021-08-08 23:45:47,8919528,TRUCK,4,4590,PC912F5CB,5CB,PTC V
4635,2021-08-01 04:53:56,7376500,CAR,2,4369,PCD5CBB82,B82,PTC V
4636,2021-08-05 07:00:53,6743293,TRUCK,4,4927,PC2D22627,627,PTC V
4637,2021-08-21 04:24:39,9528344,CAR,2,4493,PC124B4C0,4C0,PTE V
4638,2021-08-03 13:12:44,8187348,CAR,2,4739,PC07289CF,9CF,PTP V
4639,2021-08-03 07:08:49,3037300,CAR,2,4346,PCA35B156,156,PTP V
4640,2021-08-08 07:33:25,1910206,CAR,2,4167,PC8453073,073,PTP V
4641,2021-08-09 14:29:02,4011832,CAR,2,4290,PC84E8CEF,CEF,PTP V
4642,2021-08-11 23:15:34,7872770,CAR,2,4345,PCAC01231,231,PTC V
4643,2021-07-30 23:51:11,2445147,CAR,2,4987,PCF4A9637,637,PTC V
4644,2021-08-19 04:29:35,9385187,CAR,2,4704,PC47FBB07,B07,PTP V
4645,2021-08-02 20:28:54,9059650,TRUCK,4,4278,PC4847214,214,PTC V
4646,2021-07-30 06:15:46,7522141,TRUCK,4,4084,PC71D433F,33F,PTC V
4647,2021-08-04 06:05:16,6880402,CAR,2,4276,PC4E15B39,B39,PTE V
4648,2021-08-20 10:44:07,4555947,TRUCK,4,4963,PC704EF75,F75,PTP V
4649,2021-08-10 02:18:12,7172875,TRUCK,4,4439,PC845CEA6,EA6,PTC V
4650,2021-08-16 00:10:17,8454140,CAR,2,4357,PC434FA62,A62,PTC V
4651,2021-08-16 20:30:04,6676771,TRUCK,4,4051,PC3B970F2,0F2,PTC V
4652,2021-08-17 19:56:45,9971813,TRUCK,4,4526,PCCB07C68,C68,PTP V
4653,2021-08-08 03:28:13,1397323,CAR,2,4233,PC57279D0,9D0,PTC V
4654,2021-08-09 02:08:06,9845330,CAR,2,4618,PC8F4AF85,F85,PTP V
4655,2021-08-15 02:04:08,5360630,TRUCK,4,4139,PC924C594,594,PTC V
4656,2021-08-18 23:56:01,6995311,VAN,2,4919,PC7A3A5CF,5CF,PTP V
4657,2021-07-30 06:27:15,9780730,TRUCK,4,4088,PC14008D5,8D5,PTP V
4658,2021-07-31 10:25:48,3755423,TRUCK,4,4356,PCF1979AE,9AE,PTC V
4659,2021-08-11 14:51:36,2961448,CAR,2,4030,PCA8A9AA8,AA8,PTC V
4660,2021-08-01 05:36:37,1045493,TRUCK,4,4218,PC8DF4919,919,PTE V
4661,2021-08-18 12:32:45,3130809,VAN,2,4664,PC52D063A,63A,PTP V
4662,2021-08-10 01:44:11,9653817,VAN,2,4764,PCF6B0D12,D12,PTC V
4663,2021-08-05 04:34:06,5910009,CAR,2,4834,PCB228987,987,PTE V
4664,2021-07-29 20:26:02,5087928,TRUCK,4,4001,PC58105BF,5BF,PTE V
4665,2021-08-13 05:37:14,627177,CAR,2,4525,PCF64B519,519,PTC V
